review_id,User_ID,Rating_x,Title,Username,Password,Course_id
575,15,3,HP: From Code to Creation: Mastering Game Programming,z6nblwsh,^<V0dr/)3w(r,3
576,15,2,FedericaX: Robotics Foundations I - Robot Modeling,z6nblwsh,^<V0dr/)3w(r,5
577,15,3,"UMD, USMx: Marketing Innovative Products and Services",z6nblwsh,^<V0dr/)3w(r,6
578,15,3,"ISCEA: Sustainable Supply Chain Planning, Sourcing, and Procurement",z6nblwsh,^<V0dr/)3w(r,7
579,15,2,AlaskaX: GIS Image Analysis in ArcGIS Pro,z6nblwsh,^<V0dr/)3w(r,8
580,15,3,RITx: Data Representation and Visualization in Tableau,z6nblwsh,^<V0dr/)3w(r,9
581,15,2,IMFx: Macroeconomic Diagnostics,z6nblwsh,^<V0dr/)3w(r,10
582,15,3,SDGAcademyX: Tech for Good: The Role of ICT in Achieving the SDGs,z6nblwsh,^<V0dr/)3w(r,11
583,15,2,"MITx: Circuits and Electronics 2: Amplification, Speed, and Delay",z6nblwsh,^<V0dr/)3w(r,12
584,15,3,UBCx: How to Code: Complex Data,z6nblwsh,^<V0dr/)3w(r,13
585,15,3,IDBx: Liderazgo femenino: potencia tus habilidades e impulsa el cambio,z6nblwsh,^<V0dr/)3w(r,15
586,15,2,DelftX: Calculus II: Multivariable Functions,z6nblwsh,^<V0dr/)3w(r,16
587,15,2,NYIF: Risk Management and Credit Principles,z6nblwsh,^<V0dr/)3w(r,17
588,15,2,"SDGAcademyX: One Planet, One Ocean",z6nblwsh,^<V0dr/)3w(r,18
589,15,3,State-Bank-of-India: Relationship Marketing Strategy for Financial Services,z6nblwsh,^<V0dr/)3w(r,19
590,15,3,UBCx: Video Game Writing Essentials,z6nblwsh,^<V0dr/)3w(r,20
591,15,4,DelftX: Efficient HVAC Systems,z6nblwsh,^<V0dr/)3w(r,538
592,15,4,"DelftX, WageningenX: Sustainable Urban Development",z6nblwsh,^<V0dr/)3w(r,604
593,15,4,DelftX: Global Housing Design,z6nblwsh,^<V0dr/)3w(r,655
594,15,4,DelftX: Circular Economy for a Sustainable Built Environment,z6nblwsh,^<V0dr/)3w(r,886
595,15,4,DelftX: Energy Demand in Buildings,z6nblwsh,^<V0dr/)3w(r,890
596,15,4,EPFLx: Advanced Timber Plate Structural Design,z6nblwsh,^<V0dr/)3w(r,897
597,15,4,FedericaX: Theatre and set design,z6nblwsh,^<V0dr/)3w(r,907
598,15,3,EC-Council: Digital Forensics Essentials (DFE),z6nblwsh,^<V0dr/)3w(r,21
599,15,3,"IBM: Introduction to Cloud Native, DevOps, Agile, and NoSQL",z6nblwsh,^<V0dr/)3w(r,22
600,15,3,IBM: Python for Data Engineering Project,z6nblwsh,^<V0dr/)3w(r,23
601,15,2,UCx: A Better Start to Reading,z6nblwsh,^<V0dr/)3w(r,24
602,15,2,"UMD, USMx: The Industry and Profession in Construction Management",z6nblwsh,^<V0dr/)3w(r,25
603,15,2,HarvardX: We the People: Civic Engagement in a Constitutional Democracy,z6nblwsh,^<V0dr/)3w(r,26
604,15,3,UWashingtonX: Strategic Applications of IT Project & Program Management,z6nblwsh,^<V0dr/)3w(r,28
605,15,3,WOBI: How to Influence the Consumer Behavior to Drive Sales by Jonah Berger,z6nblwsh,^<V0dr/)3w(r,32
606,15,2,WBGx: Solid Waste Management,z6nblwsh,^<V0dr/)3w(r,29
607,15,2,"MITx: Policy for Science, Technology and Innovation",z6nblwsh,^<V0dr/)3w(r,30
608,15,2,UQx: Introduction to Developmental Psychology,z6nblwsh,^<V0dr/)3w(r,40
609,15,2,AdelaideX: World of Wine: From Grape to Glass,z6nblwsh,^<V0dr/)3w(r,41
610,15,2,"HarvardX: Citizen Politics in America: Public Opinion, Elections, Interest Groups, and the Media",z6nblwsh,^<V0dr/)3w(r,45
611,15,2,HarvardX: Justice,z6nblwsh,^<V0dr/)3w(r,52
612,15,2,WellesleyX: Italian Language and Culture: Beginner (2023-2024),z6nblwsh,^<V0dr/)3w(r,56
613,15,3,IBM: Technical Support Basics for Everyone,z6nblwsh,^<V0dr/)3w(r,27
614,15,3,AWS: Building Modern Python Applications on AWS,z6nblwsh,^<V0dr/)3w(r,34
615,15,4,HarvardX: Japanese Books: From Manuscript to Print,z6nblwsh,^<V0dr/)3w(r,600
616,15,4,SDGAcademyX: Living Heritage and Sustainable Development,z6nblwsh,^<V0dr/)3w(r,693
617,15,4,Craft Your Cover Letter,z6nblwsh,^<V0dr/)3w(r,1443
618,16,4,HarvardX: The Architectural Imagination,of42lkat,5lMR+|w>v>)#,60
619,16,4,HarvardX: Pyramids of Giza: Ancient Egyptian Art and Archaeology,of42lkat,5lMR+|w>v>)#,143
620,16,4,TokyoTechX: Japanese Architecture and Structural Design,of42lkat,5lMR+|w>v>)#,218
621,16,4,DelftX: Sustainable Building with Timber,of42lkat,5lMR+|w>v>)#,352
622,16,4,UPValenciaX: Sustainability in Architecture: An Interdisciplinary Introduction,of42lkat,5lMR+|w>v>)#,402
623,16,4,UQx: Introduction to Korean Studies,of42lkat,5lMR+|w>v>)#,424
624,16,4,"WageningenX: Circular Fashion: Design, Science and Value in a Sustainable Clothing Industry",of42lkat,5lMR+|w>v>)#,457
625,16,3,TUMx: Lean Production,of42lkat,5lMR+|w>v>)#,0
626,16,3,UWashingtonX: Preparing to Network in English,of42lkat,5lMR+|w>v>)#,1
627,16,3,"UPValenciaX: Power BI para los negocios, herramientas de productividad",of42lkat,5lMR+|w>v>)#,2
628,16,3,HP: From Code to Creation: Mastering Game Programming,of42lkat,5lMR+|w>v>)#,3
629,16,3,FedericaX: Robotics Foundations I - Robot Modeling,of42lkat,5lMR+|w>v>)#,5
630,16,3,"UMD, USMx: Marketing Innovative Products and Services",of42lkat,5lMR+|w>v>)#,6
631,16,3,"ISCEA: Sustainable Supply Chain Planning, Sourcing, and Procurement",of42lkat,5lMR+|w>v>)#,7
632,16,3,AlaskaX: GIS Image Analysis in ArcGIS Pro,of42lkat,5lMR+|w>v>)#,8
633,16,3,RITx: Data Representation and Visualization in Tableau,of42lkat,5lMR+|w>v>)#,9
634,16,3,IMFx: Macroeconomic Diagnostics,of42lkat,5lMR+|w>v>)#,10
635,16,3,SDGAcademyX: Tech for Good: The Role of ICT in Achieving the SDGs,of42lkat,5lMR+|w>v>)#,11
636,16,3,"MITx: Circuits and Electronics 2: Amplification, Speed, and Delay",of42lkat,5lMR+|w>v>)#,12
637,16,3,UBCx: How to Code: Complex Data,of42lkat,5lMR+|w>v>)#,13
638,16,3,IDBx: Liderazgo femenino: potencia tus habilidades e impulsa el cambio,of42lkat,5lMR+|w>v>)#,15
639,16,3,DelftX: Calculus II: Multivariable Functions,of42lkat,5lMR+|w>v>)#,16
640,16,3,NYIF: Risk Management and Credit Principles,of42lkat,5lMR+|w>v>)#,17
641,16,3,"SDGAcademyX: One Planet, One Ocean",of42lkat,5lMR+|w>v>)#,18
642,16,3,State-Bank-of-India: Relationship Marketing Strategy for Financial Services,of42lkat,5lMR+|w>v>)#,19
643,16,4,DelftX: Efficient HVAC Systems,of42lkat,5lMR+|w>v>)#,538
644,16,4,"DelftX, WageningenX: Sustainable Urban Development",of42lkat,5lMR+|w>v>)#,604
645,16,4,DelftX: Global Housing Design,of42lkat,5lMR+|w>v>)#,655
646,16,4,DelftX: Circular Economy for a Sustainable Built Environment,of42lkat,5lMR+|w>v>)#,886
647,16,4,DelftX: Energy Demand in Buildings,of42lkat,5lMR+|w>v>)#,890
648,16,4,EPFLx: Advanced Timber Plate Structural Design,of42lkat,5lMR+|w>v>)#,897
649,16,4,FedericaX: Theatre and set design,of42lkat,5lMR+|w>v>)#,907
650,16,4,HarvardX: Japanese Books: From Manuscript to Print,of42lkat,5lMR+|w>v>)#,600
651,16,4,SDGAcademyX: Living Heritage and Sustainable Development,of42lkat,5lMR+|w>v>)#,693
652,16,4,Craft Your Cover Letter,of42lkat,5lMR+|w>v>)#,1443
653,16,4,Self-Reflection On Your Career Pathway,of42lkat,5lMR+|w>v>)#,1446
654,16,4,Optimize Your GitHub Profile,of42lkat,5lMR+|w>v>)#,1450
